Time,Sine1Hz,Sine5Hz,Sine10Hz,Square1Hz,Square5Hz,Square10Hz,Triangle1Hz,Triangle5Hz,Triangle10Hz
0.42042042042042,0.47943716228881,0.598419086390927,0.95888669472465,1,1,1,0.318318318318318,0.408408408408409,0.816816816816817
0.43043043043043,0.423330656056535,0.816891037192905,0.942352461534319,1,1,1,0.278278278278278,0.608608608608608,0.782782782782783
0.44044044044044,0.365550111825219,0.955241157598287,0.565174566765392,1,1,1,0.238238238238238,0.808808808808809,0.382382382382382
0.45045045045045,0.306324019606783,0.999899871766749,-0.0282988580831171,1,1,-1,0.198198198198198,0.990990990990992,-0.0180180180180174
0.46046046046046,0.245886585753851,0.946486989734852,-0.610942148545424,1,1,-1,0.158158158158158,0.790790790790791,-0.418418418418419
0.47047047047047,0.184476806803493,0.800241322654032,-0.959774394353189,1,1,-1,0.118118118118118,0.590590590590591,-0.818818818818818
0.48048048048048,0.122337524378457,0.575506852769891,-0.941295505529504,1,1,-1,0.0780780780780782,0.390390390390391,-0.780780780780783
0.49049049049049,0.0597144648832099,0.294325855319282,-0.562577458218438,1,1,-1,0.038038038038038,0.190190190190191,-0.380380380380381
0.500500500500501,-0.00314473220773644,-0.0157230390570414,0.0314421909191214,-1,-1,1,-0.00200200200200205,-0.0100100100100103,0.0200200200200205
0.510510510510511,-0.0659914936266207,-0.324229795484372,0.613428734266664,-1,-1,1,-0.0420420420420422,-0.210210210210211,0.420420420420422
0.520520520520521,-0.128577295281869,-0.600935634163123,0.960652602422321,-1,-1,1,-0.0820820820820823,-0.410410410410411,0.820820820820822
0.530530530530531,-0.190654645033064,-0.818700854365828,0.940229240709759,-1,-1,1,-0.122122122122122,-0.61061061061061,0.778778778778779
0.540540540540541,-0.251978061385125,-0.956166734739251,0.559974786137598,-1,-1,1,-0.162162162162162,-0.81081081081081,0.37837837837838
0.550550550550551,-0.31230504423149,-0.9998504269583,-0.03458521281182,-1,-1,-1,-0.202202202202202,-0.988988988988988,-0.0220220220220237
0.560560560560561,-0.371397033807568,-0.945467372593863,-0.61590925356718,-1,-1,-1,-0.242242242242242,-0.788788788788789,-0.422422422422423
0.570570570570571,-0.429020354062326,-0.798351538674406,-0.961521310247125,-1,-1,-1,-0.282282282282282,-0.588588588588589,-0.822822822822822
0.580580580580581,-0.484947136717488,-0.572932254642021,-0.939153677619769,-1,-1,-1,-0.322322322322322,-0.388388388388389,-0.776776776776778
0.590590590590591,-0.538956222360216,-0.291318963275546,-0.55736657626164,-1,-1,-1,-0.362362362362362,-0.188188188188187,-0.376376376376375
0.600600600600601,-0.590834035005958,0.0188673047844676,0.0377278926787182,-1,1,1,-0.402402402402402,0.0120120120120123,0.0240240240240247
0.610610610610611,-0.640375426673026,0.327203040857771,0.618383681916215,-1,1,1,-0.442442442442442,0.212212212212212,0.424424424424424
0.620620620620621,-0.68738448862911,0.603446239063425,0.962380509236633,-1,1,1,-0.482482482482482,0.412412412412412,0.824824824824823
0.630630630630631,-0.731675326101678,0.820502575107086,0.938068826896167,-1,1,1,-0.522522522522523,0.612612612612611,0.774774774774778
0.640640640640641,-0.773072793388717,0.957082855998271,0.554752854384116,-1,1,1,-0.562562562562562,0.812812812812813,0.374374374374374
0.650650650650651,-0.811413186462866,0.999791094263926,-0.0408701994407109,-1,1,-1,-0.602602602602603,0.986986986986989,-0.0260260260260256
0.660660660660661,-0.84654489033006,0.944438405380829,-0.620851994843242,-1,1,-1,-0.642642642642642,0.786786786786787,-0.426426426426425
0.670670670670671,-0.878328978582768,0.79645385950493,-0.963230190893911,-1,1,-1,-0.682682682682682,0.586586586586588,-0.826826826826824
0.680680680680681,-0.906639762776889,0.570351990577904,-0.93697469926744,-1,1,-1,-0.722722722722723,0.386386386386388,-0.772772772772777
0.690690690690691,-0.931365289459854,0.288309190272222,-0.552133646353071,-1,1,-1,-0.762762762762762,0.186186186186186,-0.372372372372373
0.700700700700701,-0.952407782884451,-0.0220113839262264,0.0440121020223793,-1,-1,1,-0.802802802802802,-0.0140140140140132,0.0280280280280265
0.710710710710711,-0.969684031657688,-0.330173050400835,0.623314167938213,-1,-1,1,-0.842842842842843,-0.214214214214213,0.428428428428426
0.720720720720721,-0.983125717795704,-0.605950876263546,0.964070346816149,-1,-1,1,-0.882882882882883,-0.414414414414413,0.828828828828825
0.730730730730731,-0.99267968688352,-0.822296181598807,0.935871305553815,-1,-1,1,-0.922922922922923,-0.614614614614612,0.770770770770776
0.740740740740741,-0.998308158271268,-0.957989512315489,0.549508978070808,-1,-1,1,-0.962962962962963,-0.814814814814814,0.370370370370372
0.750750750750751,-0.999988874475714,-0.999721874270389,-0.0471535693523016,-1,-1,-1,-0.996996996996991,-0.984984984984985,-0.0300300300300274
0.760760760760761,-0.997715189196261,-0.943400098271582,-0.625770176851801,-1,-1,-1,-0.956956956956957,-0.784784784784787,-0.430430430430427
0.770770770770771,-0.991496093597385,-0.794548303912446,-0.964900968694737,-1,-1,-1,-0.916916916916917,-0.584584584584587,-0.830830830830826
0.780780780780781,-0.98135618075356,-0.567766086094709,-0.934758656667152,-1,-1,-1,-0.876876876876878,-0.384384384384385,-0.76876876876877
0.790790790790791,-0.96733554839729,-0.285296566074048,-0.546878875493625,-1,-1,-1,-0.836836836836837,-0.184184184184183,-0.368368368368366
0.800800800800801,-0.949489640354813,0.0251552453893765,0.0502945703633675,-1,1,1,-0.796796796796797,0.0160160160160164,0.0320320320320329
0.810810810810811,-0.927889027296509,0.333139794742057,0.628219997295642,-1,1,1,-0.756756756756757,0.216216216216216,0.432432432432432
0.820820820820821,-0.902619127669034,0.608449520994216,0.965722048315354,-1,1,1,-0.716716716716717,0.416416416416416,0.832832832832831
0.830830830830831,-0.873779869912729,0.824081656103365,0.933636763610845,-1,1,1,-0.676676676676677,0.616616616616618,0.766766766766765
